date,AAPL,ABBV,ABT,ACN,ADBE,AMGN,AMZN,AVGO,BAC,BMY,BRK.B,C,CMCSA,COST,CRM,CSCO,CVX,DIS,FB,GOOG,GOOGL,HD,INTC,JNJ,JPM,KO,LLY,MA,MCD,MDT,MRK,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,PM,PYPL,T,TMO,TXN,UNH,UNP,V,VZ,WMT,XOM
2013-06-30,0.5301951219512199,,0.5107236070658546,1.8940472799772143,1.0599324704558246,2.1244407158836687,3.524123422159889,1.8526315789473684,0.3063324538258574,1.53217472992015,1.0038039829939585,0.019353200995075405,1.9322997416020677,1.522254735869398,0.7274553262224686,0.8154292824554127,1.8431539509536783,1.4840561224489797,1.0,1.6071040231968106,1.6070895150851339,2.2135957066189627,0.9745042492917848,1.082111436950146,1.0242142025611172,1.1909374486947957,0.9573064234426547,2.210202247191011,1.5826757532281195,0.8485726106743895,1.0787671232876712,0.9415081042988019,1.1028052279247686,2.6771780877299376,1.5203299941072486,0.6212121212121215,0.9491055332131466,1.2021072796934866,0.9701471218397366,1.6582755203171458,,0.8811389759665618,1.121856866537718,1.0938162544169612,1.5781204538842022,2.0084310030977544,2.4324237560192614,1.1881351277121672,1.2974154313949064,1.019540906415538
2013-09-30,3.322292682926831,,1.2554374550818925,2.097408145827399,1.4617332583005067,2.7978187919463084,4.3848527349228625,2.5210526315789474,0.36437994722955136,2.172851103804603,1.2699709107182817,0.024623039041478414,2.333333333333334,1.77344832896966,3.5967585538163185,0.9717959352965575,2.0682901907356945,2.0573979591836737,1.8869695831768682,1.9844146429865894,1.9843898509137983,2.714132379248659,1.0821529745042493,1.3380151257910164,1.203492433061699,1.2441306846166476,0.9769066563167087,3.0247191011235954,1.7257890961262543,1.101572196938353,1.2542149631190724,1.1737138830162086,1.2776538093720111,8.927835051546392,2.1411314083677087,0.7858585858585863,1.10275967272223,1.375478927203065,1.0799885730609906,1.7165510406342916,,0.8840125391849528,1.6208897485493237,1.4236749116607776,2.0823421588594715,2.48091846836777,3.0695345104333867,1.2815160670145567,1.405549220828582,1.0129487934078865
2013-12-31,0.5585853658536587,1.191304347826087,1.4502401936679652,2.342067786955283,1.68458075407991,2.863814317673378,5.590883590462835,3.0935672514619883,0.41081794195250654,2.496477219351808,1.32647124636384,0.026450728537340727,1.2485788113695095,1.8328969659633458,3.8225515999445907,0.9303193695562008,2.1275544959128063,2.3054846938775513,2.05257228689448,2.537105835447626,2.537067880839662,2.945974955277282,1.2256846081208685,1.413644080876678,1.3613504074505232,1.356099162699064,0.9899087909955364,3.7548764044943823,1.7401362984218067,1.1874224244931728,1.3190200210748155,1.3188865398167724,1.364839018170226,10.63149383464726,2.3179139658220396,0.8085858585858591,1.1501872139786438,1.4664750957854407,1.16283388087416,1.7268582755203175,,0.9182340647857886,1.9579743274133994,1.551236749116608,2.190864125691011,2.6824322166512307,3.573996789727126,1.349354572919528,1.4954389965792474,1.1914067098293106
2014-03-31,0.5341463414634148,1.168642951251647,1.4570488330748572,2.270578182853887,1.8498874507597078,3.4496644295302015,4.719775596072933,3.764912280701754,0.45408970976253293,2.439643024894316,1.3979637502797047,0.024161039752246552,2.5850129198966423,1.7200061604805181,3.953456157362516,0.9294898382413936,1.705551771117166,2.416135204081633,2.2621104018024787,2.524691917361363,2.52465308265368,2.8314847942754926,1.2186024551463641,1.5161290322580638,1.4137369033760179,1.269413889344935,1.1422472346206092,3.3568539325842695,1.758428981348636,1.2732726520479927,1.496048472075869,1.4446793516560958,1.5242269684411853,10.155447746108754,2.176193282262817,0.9050505050505055,1.1580918041880461,1.5383141762452106,1.151264105127838,1.6227948463825574,,0.916144200626959,2.1144716018990684,1.6660777385159014,2.3858015711376215,2.996838373838341,3.4624719101123596,1.3062345509475424,1.4524895477004942,1.1498528546203644
2014-06-30,4.534634146341465,1.4862977602108036,1.546317660854106,2.3019082882369686,2.0360157568936414,3.0030760626398214,4.555259467040675,4.214619883040935,0.40554089709762525,2.2780648191639266,1.4159767285746252,0.02307457988526173,1.3007751937984502,1.7739103650084713,4.022025211248096,1.030692658647864,2.2224455040871933,2.7337372448979598,2.526849417949681,2.6063338166002175,2.647298434911698,2.8962432915921292,1.4589235127478748,1.614137984256829,1.3407450523864952,1.3899195534395008,1.2066757228798757,3.301573033707865,1.8066714490674307,1.3191973520893665,1.5237091675447838,1.4693446088794926,1.6330889384762508,12.726298766929455,2.2843252799057163,0.9358585858585864,1.2386631535154624,1.420977011494253,1.1222682473932286,1.6705649157581768,,0.9234587251828629,2.0749076841920173,1.6890459363957597,2.378236834448648,3.185897231181937,3.3818940609951844,1.3430376270255429,1.4258836944127709,1.184461447910535
2014-09-30,4.914634146341466,1.522266139657444,1.5735522184816735,2.316718883508971,1.9476646032639284,3.5805369127516777,4.522300140252455,5.087134502923976,0.450131926121372,2.4039455143259745,1.5460953233385544,0.025389653246687325,1.308527131782946,1.9300785461265983,3.9846239091286884,1.0443799253421815,1.7408038147138962,2.8389668367346945,2.9680811115283516,2.6163011960855385,2.6636825287626844,3.2833631484794275,1.6451841359773365,1.645624324741472,1.4027939464493588,1.4014119192250862,1.2589753541626236,3.324943820224719,1.7001434720229545,1.2815473727761684,1.5619072708113801,1.6335447498238194,1.4963340771437676,13.028906407923996,2.6281673541543906,0.9320707070707075,1.291221744556927,1.4166666666666667,1.1961148407370366,1.655104063429138,,0.9208463949843257,2.1401441885000883,1.6851590106007068,2.5094559208612175,3.4627790374604794,3.4255537720706255,1.3729744575666032,1.4536297985556823,1.1074749852854615
2014-12-31,5.3848780487804895,1.5238471673254281,1.7029163672126189,2.5437197379663905,2.046145188519978,4.457494407158837,4.347966339410941,5.887719298245615,0.4720316622691293,2.7721935180836077,1.6804654285074958,0.026516728435802415,2.9974160206718357,2.183120283382104,4.106524449369719,1.1534632932393194,1.9107629427792912,3.0028698979591844,2.929778445362373,2.384967379485321,2.4017180668579656,3.7549194991055455,1.7136449480642109,1.6139836394505318,1.4575087310826536,1.3866360203579051,1.3388317484960215,3.873258426966292,1.6805954088952644,1.4935870914356635,1.496311907270811,1.6370683579985903,1.6938157475294864,9.86517081059228,2.8317619328226287,1.0126262626262632,1.3113299126334768,1.4918582375478928,1.3013855163548056,1.614667988107037,,0.87748171368861,2.203622296465624,1.8890459363957601,2.941227814954904,3.8044901478619098,4.208667736757623,1.2843477066739912,1.6322690992018245,1.088168334314302
2015-03-31,6.0707317073170755,1.542026350461133,1.7532246472746529,2.6684705212190245,2.080754079909961,4.112136465324386,5.218934081346425,7.42514619883041,0.4060686015831135,3.02959135744481,1.618706645782054,0.02525257653449765,1.3855297157622743,2.333744032034499,4.629450062335503,1.1416424720033178,1.5609673024523156,3.3459789540816334,3.087495306045813,2.482828923523016,2.5105681931331643,4.064758497316637,1.4763928234183183,1.5527087513505164,1.4116414435389981,1.3314726645870958,1.4100523966621386,3.8849438202247186,1.7482065997130551,1.6133636739760024,1.5144889357218123,1.4323467230443971,1.6585910105196044,12.0329492621791,2.956393635827932,1.0570707070707077,1.3267230619886288,1.6666666666666667,1.1706899014426502,1.492666005946482,,0.8531870428422149,2.3617021276595747,2.020848056537103,3.443409950538262,3.4570306262574646,4.20481540930979,1.3361713814886027,1.563283922462942,0.9998822836962915
2015-06-30,6.118048780487807,1.7699604743083002,1.8564890116125123,2.7564796354314995,2.2802476083286445,3.9686800894854586,6.090322580645163,7.776608187134503,0.4490765171503957,3.1235321747299207,1.5236070709330947,0.0271005736914251,3.1088372093023273,2.0808563067919303,4.823382739991688,1.1393612608875983,1.6425408719346044,3.6383928571428577,3.220428088621855,2.3593240304458143,2.4451223375847495,3.9745974955277283,1.4362606232294612,1.5036271029479853,1.5777648428405113,1.2874733212937122,1.6196390452163787,4.200898876404493,1.7048063127690092,1.5324782788580877,1.4992096944151736,1.5556730091613808,1.562639464456487,18.983222154841318,3.1823806717737186,1.016161616161617,1.2944113160449315,1.60536398467433,1.116983288101699,1.5885034687809714,,0.9276384535005222,2.2813434148056975,1.820141342756184,3.5478615071283115,3.045061156708076,4.31011235955056,1.2804174677286466,1.3477765108323831,0.9790464979399642
2015-09-30,5.380000000000002,1.296706192358366,1.5217309074403296,2.796354315009967,2.312605514912775,3.5925615212527964,7.177419354838711,7.30701754385965,0.41081794195250654,2.779708783466417,1.4526739762810472,0.02518155048992233,2.9374677002583995,2.226551671030341,4.807452555755644,1.0883450850269596,1.343153950953678,3.259247448979592,3.37551633496057,2.7503171438927154,2.8826500592905053,4.128085867620752,1.4225684608120863,1.4406544219786999,1.4190919674039575,1.317353472336234,1.6241024645837379,4.048539325842696,1.7670373027259674,1.3845676458419525,1.3003161222339303,1.5577871740662437,1.554191903092126,20.871235091974935,3.6225692398350033,1.2444444444444454,1.306892247954514,1.5043103448275865,1.0261391229824304,1.5722497522299306,,0.8505773249738765,2.1496395287497805,1.749116607773852,3.3750363689263914,2.8227892568581736,4.453932584269662,1.1941774237846752,1.2320410490307867,0.8741612713360797
2015-12-31,5.133165853658538,1.560474308300395,1.6987555320195178,2.9769296496724555,2.6423747889701756,4.2374161073825505,9.485834502103788,8.488304093567253,0.44432717678100253,3.2310944105213726,1.4762810472141417,0.025435345484083875,1.396382428940569,2.487448020945634,5.428037124255437,1.126296142679386,1.3847070844686644,3.3502869897959187,3.9297784453623725,3.4392442914099326,3.5212223801290814,4.731305903398927,1.626062322946175,1.5849668158666455,1.5371362048894055,1.410277458545395,1.6347758587230743,4.378876404494382,2.1187230989956944,1.5908150599917248,1.3912012644889356,1.9538407329105003,1.6554032515141852,23.12310491206792,3.683559222156748,1.664646464646466,1.3852447649424493,1.5459770114942533,1.1339808598771595,1.742319127849356,1.1666129552046407,0.8986415882967604,2.494109372252506,1.9367491166077746,3.4230433517602585,2.4973653115319516,4.979133226324236,1.269431474869542,1.1649562903838844,0.9174808711006469
2016-03-31,5.3151219512195125,1.5043478260869563,1.5822521466127015,3.288806607804042,2.6392796848621285,3.9409955257270695,8.326227208976158,9.035087719298247,0.35646437994722946,2.9995302959135755,1.5872678451555158,0.020546276082652182,1.5183462532299747,2.42692129986139,5.110818672946391,1.1808378266279551,1.4870572207084463,3.0720663265306127,4.284641381900111,3.3750906125407774,3.4529251491314623,4.774597495527727,1.5273843248347494,1.6696249421206968,1.3788125727590215,1.5229026432441308,1.3972443236949355,4.2458426966292135,2.257173601147775,1.5510964004964827,1.3938356164383556,1.946088794926004,1.8860376155562637,20.667070952092175,3.6216853270477323,1.7989898989899002,1.4214394674802389,1.4195402298850577,1.175689187258962,1.9446977205153617,1.2439574605220756,1.0232497387669799,2.4890100228591527,2.0289752650176687,3.750072737852781,2.540159039376617,4.9117174959871575,1.485031584729471,1.3017863930064615,0.9842260153031188
